t,A,cs2,m_eff2,no_ghost,grad_stable,tachyon_free
38.09999999999997,1.0009156576903502,1.0,0.07985366228150323,1,1,1
38.14999999999997,1.0009129229319382,1.0,0.07985409884425633,1,1,1
38.19999999999997,1.000910196336849,1.0,0.07985453410682762,1,1,1
38.249999999999964,1.0009074778807416,1.0,0.07985496807307613,1,1,1
38.29999999999996,1.0009047675393485,1.0,0.07985540074684952,1,1,1
38.34999999999996,1.0009020652884733,1.0,0.07985583213198422,1,1,1
38.399999999999956,1.0008993711039924,1.0,0.07985626223230514,1,1,1
38.44999999999995,1.0008966849618535,1.0,0.07985669105162613,1,1,1
38.49999999999995,1.0008940068380765,1.0,0.0798571185937496,1,1,1
38.54999999999995,1.0008913367087517,1.0,0.07985754486246692,1,1,1
38.599999999999945,1.0008886745500412,1.0,0.07985796986155817,1,1,1
38.64999999999994,1.000886020338178,1.0,0.07985839359479235,1,1,1
38.69999999999994,1.0008833740494656,1.0,0.07985881606592728,1,1,1
38.749999999999936,1.0008807356602778,1.0,0.07985923727870979,1,1,1
38.79999999999993,1.0008781051470592,1.0,0.07985965723687558,1,1,1
38.84999999999993,1.0008754824863242,1.0,0.07986007594414939,1,1,1
38.89999999999993,1.000872867654657,1.0,0.07986049340424493,1,1,1
38.949999999999925,1.0008702606287119,1.0,0.07986090962086498,1,1,1
38.99999999999992,1.0008676613852119,1.0,0.07986132459770141,1,1,1
39.04999999999992,1.0008650699009498,1.0,0.0798617383384352,1,1,1
39.099999999999916,1.0008624861527875,1.0,0.07986215084673645,1,1,1
39.14999999999991,1.0008599101176556,1.0,0.07986256212626444,1,1,1
39.19999999999991,1.0008573417725533,1.0,0.07986297218066768,1,1,1
39.24999999999991,1.0008547810945483,1.0,0.07986338101358391,1,1,1
39.299999999999905,1.0008522280607766,1.0,0.07986378862864009,1,1,1
39.3499999999999,1.0008496826484419,1.0,0.07986419502945258,1,1,1
39.3999999999999,1.000847144834816,1.0,0.07986460021962696,1,1,1
39.449999999999896,1.0008446145972385,1.0,0.07986500420275827,1,1,1
39.49999999999989,1.0008420919131165,1.0,0.07986540698243086,1,1,1
39.54999999999989,1.0008395767599236,1.0,0.07986580856221857,1,1,1
39.59999999999989,1.000837069115201,1.0,0.07986620894568466,1,1,1
39.649999999999885,1.000834568956557,1.0,0.07986660813638188,1,1,1
39.69999999999988,1.000832076261666,1.0,0.07986700613785251,1,1,1
39.74999999999988,1.000829591008269,1.0,0.07986740295362836,1,1,1
39.799999999999876,1.0008271131741733,1.0,0.07986779858723078,1,1,1
39.84999999999987,1.000824642737252,1.0,0.07986819304217085,1,1,1
39.89999999999987,1.0008221796754448,1.0,0.07986858632194918,1,1,1
39.94999999999987,1.0008197239667562,1.0,0.07986897843005605,1,1,1
39.999999999999865,1.0008172755892564,1.0,0.07986936936997151,1,1,1
40.04999999999986,1.0008148345210812,1.0,0.07986975914516523,1,1,1
40.09999999999986,1.000812400740431,1.0,0.07987014775909677,1,1,1
40.14999999999986,1.0008099742255716,1.0,0.07987053521521538,1,1,1
40.199999999999854,1.000807554954833,1.0,0.07987092151696015,1,1,1
40.24999999999985,1.00080514290661,1.0,0.07987130666776003,1,1,1
40.29999999999985,1.0008027380593616,1.0,0.07987169067103386,1,1,1
40.349999999999845,1.0008003403916108,1.0,0.07987207353019035,1,1,1
40.39999999999984,1.0007979498819448,1.0,0.07987245524862815,1,1,1
40.44999999999984,1.0007955665090142,1.0,0.07987283582973596,1,1,1
40.49999999999984,1.0007931902515337,1.0,0.0798732152768923,1,1,1
40.549999999999834,1.0007908210882805,1.0,0.07987359359346591,1,1,1
40.59999999999983,1.0007884589980958,1.0,0.07987397078281545,1,1,1
40.64999999999983,1.0007861039598835,1.0,0.0798743468482897,1,1,1
40.699999999999825,1.00078375595261,1.0,0.07987472179322755,1,1,1
40.74999999999982,1.0007814149553047,1.0,0.07987509562095806,1,1,1
40.79999999999982,1.0007790809470591,1.0,0.0798754683348004,1,1,1
40.84999999999982,1.0007767539070274,1.0,0.079875839938064,1,1,1
40.899999999999814,1.0007744338144253,1.0,0.07987621043404847,1,1,1
40.94999999999981,1.000772120648531,1.0,0.07987657982604367,1,1,1
40.99999999999981,1.0007698143886836,1.0,0.07987694811732977,1,1,1
41.049999999999805,1.0007675150142845,1.0,0.07987731531117727,1,1,1
41.0999999999998,1.0007652225047958,1.0,0.07987768141084696,1,1,1
41.1499999999998,1.0007629368397413,1.0,0.07987804641959,1,1,1
41.1999999999998,1.0007606579987052,1.0,0.07987841034064799,1,1,1
41.249999999999794,1.0007583859613327,1.0,0.07987877317725293,1,1,1
41.29999999999979,1.0007561207073299,1.0,0.07987913493262726,1,1,1
41.34999999999979,1.000753862216463,1.0,0.0798794956099839,1,1,1
41.399999999999785,1.0007516104685583,1.0,0.0798798552125263,1,1,1
41.44999999999978,1.0007493654435025,1.0,0.07988021374344842,1,1,1
41.49999999999978,1.000747127121242,1.0,0.07988057120593481,1,1,1
41.54999999999978,1.000744895481783,1.0,0.07988092760316057,1,1,1
41.599999999999774,1.0007426705051914,1.0,0.07988128293829146,1,1,1
41.64999999999977,1.0007404521715917,1.0,0.07988163721448384,1,1,1
41.69999999999977,1.0007382404611687,1.0,0.0798819904348848,1,1,1
41.749999999999766,1.000736035354165,1.0,0.07988234260263208,1,1,1
41.79999999999976,1.0007338368308831,1.0,0.07988269372085417,1,1,1
41.84999999999976,1.0007316448716836,1.0,0.0798830437926703,1,1,1
41.89999999999976,1.0007294594569855,1.0,0.07988339282119053,1,1,1
41.949999999999754,1.0007272805672665,1.0,0.07988374080951562,1,1,1
41.99999999999975,1.0007251081830622,1.0,0.07988408776073724,1,1,1
42.04999999999975,1.0007229422849657,1.0,0.07988443367793799,1,1,1
42.099999999999746,1.0007207828536286,1.0,0.07988477856419121,1,1,1
42.14999999999974,1.0007186298697601,1.0,0.07988512242256124,1,1,1
42.19999999999974,1.0007164833141264,1.0,0.07988546525610336,1,1,1
42.24999999999974,1.0007143431675511,1.0,0.0798858070678638,1,1,1
42.299999999999734,1.0007122094109153,1.0,0.07988614786087977,1,1,1
42.34999999999973,1.0007100820251562,1.0,0.07988648763817954,1,1,1
42.39999999999973,1.0007079609912686,1.0,0.07988682640278241,1,1,1
42.449999999999726,1.0007058462903036,1.0,0.07988716415769874,1,1,1
42.49999999999972,1.0007037379033685,1.0,0.07988750090593001,1,1,1
42.54999999999972,1.0007016358116274,1.0,0.0798878366504688,1,1,1
42.59999999999972,1.0006995399962997,1.0,0.07988817139429887,1,1,1
42.649999999999714,1.0006974504386617,1.0,0.0798885051403951,1,1,1
42.69999999999971,1.0006953671200445,1.0,0.07988883789172367,1,1,1
42.74999999999971,1.0006932900218353,1.0,0.07988916965124192,1,1,1
42.799999999999706,1.000691219125477,1.0,0.0798895004218984,1,1,1
42.8499999999997,1.0006891544124672,1.0,0.07988983020663307,1,1,1
42.8999999999997,1.0006870958643588,1.0,0.0798901590083771,1,1,1
42.9499999999997,1.0006850434627599,1.0,0.079890486830053,1,1,1
42.999999999999694,1.000682997189333,1.0,0.07989081367457465,1,1,1
43.04999999999969,1.0006809570257955,1.0,0.07989113954484732,1,1,1
43.09999999999969,1.000678922953919,1.0,0.07989146444376767,1,1,1
43.149999999999686,1.0006768949555296,1.0,0.0798917883742238,1,1,1
43.19999999999968,1.0006748730125072,1.0,0.07989211133909528,1,1,1
43.24999999999968,1.0006728571067864,1.0,0.07989243334125311,1,1,1
43.29999999999968,1.000670847220355,1.0,0.07989275438355986,1,1,1
43.349999999999675,1.0006688433352542,1.0,0.0798930744688696,1,1,1
43.39999999999967,1.0006668454335792,1.0,0.07989339360002799,1,1,1
43.44999999999967,1.0006648534974787,1.0,0.07989371177987219,1,1,1
43.499999999999666,1.000662867509154,1.0,0.07989402901123105,1,1,1
43.54999999999966,1.00066088745086,1.0,0.07989434529692498,1,1,1
43.59999999999966,1.0006589133049038,1.0,0.07989466063976615,1,1,1
43.64999999999966,1.0006569450536453,1.0,0.07989497504255831,1,1,1
43.699999999999655,1.000654982679498,1.0,0.07989528850809693,1,1,1
43.74999999999965,1.0006530261649262,1.0,0.07989560103916923,1,1,1
43.79999999999965,1.0006510754924476,1.0,0.07989591263855421,1,1,1
43.849999999999646,1.0006491306446315,1.0,0.07989622330902259,1,1,1
43.89999999999964,1.0006471916040993,1.0,0.07989653305333688,1,1,1
43.94999999999964,1.0006452583535237,1.0,0.07989684187425151,1,1,1
43.99999999999964,1.00064333087563,1.0,0.07989714977451265,1,1,1
44.049999999999635,1.0006414091531939,1.0,0.07989745675685841,1,1,1
44.09999999999963,1.0006394931690428,1.0,0.07989776282401878,1,1,1
44.14999999999963,1.0006375829060556,1.0,0.07989806797871564,1,1,1
44.199999999999626,1.000635678347162,1.0,0.07989837222366285,1,1,1
44.24999999999962,1.000633779475342,1.0,0.07989867556156624,1,1,1
44.29999999999962,1.0006318862736272,1.0,0.07989897799512359,1,1,1
44.34999999999962,1.000629998725099,1.0,0.07989927952702473,1,1,1
44.399999999999615,1.0006281168128899,1.0,0.07989958015995154,1,1,1
44.44999999999961,1.000626240520182,1.0,0.07989987989657789,1,1,1
44.49999999999961,1.000624369830208,1.0,0.07990017873956984,1,1,1
44.549999999999606,1.0006225047262503,1.0,0.07990047669158544,1,1,1
44.5999999999996,1.0006206451916408,1.0,0.07990077375527498,1,1,1
44.6499999999996,1.000618791209762,1.0,0.07990106993328082,1,1,1
44.6999999999996,1.0006169427640448,1.0,0.07990136522823757,1,1,1
44.749999999999595,1.00061509983797,1.0,0.07990165964277199,1,1,1
44.79999999999959,1.0006132624150679,1.0,0.07990195317950301,1,1,1
44.84999999999959,1.0006114304789173,1.0,0.07990224584104196,1,1,1
44.89999999999959,1.0006096040131465,1.0,0.07990253762999228,1,1,1
44.949999999999584,1.000607783001432,1.0,0.07990282854894981,1,1,1
44.99999999999958,1.000605967427499,1.0,0.07990311860050263,1,1,1
45.04999999999958,1.0006041572751219,1.0,0.07990340778723118,1,1,1
45.099999999999575,1.0006023525281227,1.0,0.07990369611170829,1,1,1
45.14999999999957,1.0006005531703717,1.0,0.07990398357649917,1,1,1
45.19999999999957,1.0005987591857874,1.0,0.07990427018416134,1,1,1
45.24999999999957,1.0005969705583364,1.0,0.07990455593724485,1,1,1
45.299999999999564,1.000595187272033,1.0,0.07990484083829216,1,1,1
45.34999999999956,1.0005934093109385,1.0,0.0799051248898382,1,1,1
45.39999999999956,1.000591636659163,1.0,0.07990540809441037,1,1,1
45.449999999999555,1.0005898693008624,1.0,0.07990569045452865,1,1,1
45.49999999999955,1.0005881072202407,1.0,0.0799059719727055,1,1,1
45.54999999999955,1.0005863504015493,1.0,0.07990625265144592,1,1,1
45.59999999999955,1.0005845988290856,1.0,0.07990653249324754,1,1,1
45.649999999999544,1.0005828524871945,1.0,0.07990681150060058,1,1,1
45.69999999999954,1.0005811113602672,1.0,0.07990708967598786,1,1,1
45.74999999999954,1.0005793754327417,1.0,0.07990736702188486,1,1,1
45.799999999999535,1.0005776446891017,1.0,0.07990764354075976,1,1,1
45.84999999999953,1.0005759191138783,1.0,0.0799079192350733,1,1,1
45.89999999999953,1.0005741986916474,1.0,0.07990819410727915,1,1,1
45.94999999999953,1.000572483407032,1.0,0.07990846815982348,1,1,1
45.999999999999524,1.0005707732447,1.0,0.07990874139514538,1,1,1
46.04999999999952,1.0005690681893658,1.0,0.07990901381567661,1,1,1
46.09999999999952,1.0005673682257885,1.0,0.07990928542384179,1,1,1
46.149999999999515,1.0005656733387736,1.0,0.07990955622205831,1,1,1
46.19999999999951,1.0005639835131708,1.0,0.07990982621273642,1,1,1
46.24999999999951,1.0005622987338758,1.0,0.07991009539827923,1,1,1
46.29999999999951,1.0005606189858292,1.0,0.07991036378108271,1,1,1
46.349999999999504,1.0005589442540157,1.0,0.07991063136353578,1,1,1
46.3999999999995,1.0005572745234659,1.0,0.07991089814802022,1,1,1
46.4499999999995,1.0005556097792543,1.0,0.07991116413691075,1,1,1
46.499999999999496,1.0005539500065,1.0,0.07991142933257513,1,1,1
46.54999999999949,1.0005522951903665,1.0,0.079911693737374,1,1,1
46.59999999999949,1.0005506453160615,1.0,0.07991195735366109,1,1,1
46.64999999999949,1.0005490003688366,1.0,0.0799122201837831,1,1,1
46.699999999999484,1.000547360333988,1.0,0.0799124822300798,1,1,1
46.74999999999948,1.0005457251968548,1.0,0.07991274349488404,1,1,1
46.79999999999948,1.0005440949428206,1.0,0.07991300398052169,1,1,1
46.849999999999476,1.000542469557312,1.0,0.07991326368931179,1,1,1
46.89999999999947,1.0005408490257994,1.0,0.07991352262356649,1,1,1
46.94999999999947,1.0005392333337961,1.0,0.07991378078559107,1,1,1
46.99999999999947,1.0005376224668594,1.0,0.079914038177684,1,1,1
47.049999999999464,1.0005360164105885,1.0,0.07991429480213692,1,1,1
47.09999999999946,1.0005344151506264,1.0,0.07991455066123469,1,1,1
47.14999999999946,1.0005328186726588,1.0,0.07991480575725533,1,1,1
47.199999999999456,1.0005312269624134,1.0,0.07991506009247026,1,1,1
47.24999999999945,1.0005296400056611,1.0,0.079915313669144,1,1,1
47.29999999999945,1.000528057788215,1.0,0.07991556648953449,1,1,1
47.34999999999945,1.0005264802959308,1.0,0.07991581855589282,1,1,1
47.399999999999444,1.0005249075147058,1.0,0.07991606987046355,1,1,1
47.44999999999944,1.0005233394304796,1.0,0.07991632043548454,1,1,1
47.49999999999944,1.0005217760292338,1.0,0.07991657025318699,1,1,1
47.549999999999436,1.0005202172969914,1.0,0.07991681932579552,1,1,1
47.59999999999943,1.000518663219818,1.0,0.07991706765552811,1,1,1
47.64999999999943,1.0005171137838194,1.0,0.07991731524459622,1,1,1
47.69999999999943,1.000515568975144,1.0,0.07991756209520468,1,1,1
47.749999999999424,1.0005140287799807,1.0,0.07991780820955185,1,1,1
47.79999999999942,1.0005124931845601,1.0,0.07991805358982954,1,1,1
47.84999999999942,1.0005109621751538,1.0,0.07991829823822302,1,1,1
47.899999999999416,1.0005094357380735,1.0,0.07991854215691123,1,1,1
47.94999999999941,1.0005079138596729,1.0,0.07991878534806643,1,1,1
47.99999999999941,1.0005063965263454,1.0,0.07991902781385461,1,1,1
48.04999999999941,1.0005048837245258,1.0,0.07991926955643523,1,1,1
48.099999999999405,1.000503375440689,1.0,0.07991951057796144,1,1,1
48.1499999999994,1.0005018716613494,1.0,0.07991975088057991,1,1,1
48.1999999999994,1.0005003723730632,1.0,0.079919990466431,1,1,1
48.249999999999396,1.0004988775624253,1.0,0.07992022933764874,1,1,1
48.29999999999939,1.0004973872160712,1.0,0.07992046749636075,1,1,1
48.34999999999939,1.0004959013206762,1.0,0.07992070494468843,1,1,1
48.39999999999939,1.0004944198629553,1.0,0.07992094168474681,1,1,1
48.449999999999385,1.0004929428296627,1.0,0.0799211777186447,1,1,1
48.49999999999938,1.000491470207593,1.0,0.07992141304848462,1,1,1
48.54999999999938,1.0004900019835792,1.0,0.0799216476763629,1,1,1
48.599999999999376,1.0004885381444941,1.0,0.07992188160436957,1,1,1
48.64999999999937,1.0004870786772495,1.0,0.07992211483458855,1,1,1
48.69999999999937,1.000485623568796,1.0,0.07992234736909754,1,1,1
48.74999999999937,1.0004841728061236,1.0,0.07992257920996804,1,1,1
48.799999999999365,1.0004827263762608,1.0,0.07992281035926543,1,1,1
48.84999999999936,1.0004812842662747,1.0,0.07992304081904901,1,1,1
48.89999999999936,1.000479846463271,1.0,0.07992327059137191,1,1,1
48.949999999999356,1.0004784129543938,1.0,0.0799234996782812,1,1,1
48.99999999999935,1.0004769837268257,1.0,0.07992372808181786,1,1,1
49.04999999999935,1.0004755587677876,1.0,0.07992395580401679,1,1,1
49.09999999999935,1.000474138064538,1.0,0.07992418284690692,1,1,1
49.149999999999345,1.0004727216043743,1.0,0.07992440921251107,1,1,1
49.19999999999934,1.0004713093746305,1.0,0.07992463490284617,1,1,1
49.24999999999934,1.0004699013626792,1.0,0.07992485991992308,1,1,1
49.299999999999336,1.0004684975559308,1.0,0.0799250842657467,1,1,1
49.34999999999933,1.0004670979418326,1.0,0.07992530794231599,1,1,1
49.39999999999933,1.00046570250787,1.0,0.079925530951624,1,1,1
49.44999999999933,1.0004643112415652,1.0,0.07992575329565786,1,1,1
49.499999999999325,1.0004629241304777,1.0,0.07992597497639875,1,1,1
49.54999999999932,1.0004615411622042,1.0,0.07992619599582207,1,1,1
49.59999999999932,1.0004601623243785,1.0,0.07992641635589727,1,1,1
49.64999999999932,1.0004587876046709,1.0,0.07992663605858799,1,1,1
49.699999999999314,1.000457416990789,1.0,0.07992685510585201,1,1,1
49.74999999999931,1.0004560504704763,1.0,0.07992707349964139,1,1,1
49.79999999999931,1.0004546880315137,1.0,0.07992729124190226,1,1,1
49.849999999999305,1.000453329661718,1.0,0.07992750833457508,1,1,1
49.8999999999993,1.0004519753489425,1.0,0.0799277247795945,1,1,1
49.9499999999993,1.0004506250810765,1.0,0.07992794057888948,1,1,1
49.9999999999993,1.0004492788460455,1.0,0.07992815573438321,1,1,1
50.049999999999294,1.0004479366318115,1.0,0.07992837024799314,1,1,1
50.09999999999929,1.0004465984263717,1.0,0.07992858412163109,1,1,1
50.14999999999929,1.0004452642177595,1.0,0.07992879735720318,1,1,1
50.199999999999285,1.0004439339940436,1.0,0.07992900995660988,1,1,1
50.24999999999928,1.0004426077433288,1.0,0.07992922192174602,1,1,1
50.29999999999928,1.000441285453755,1.0,0.07992943325450079,1,1,1
50.34999999999928,1.0004399671134976,1.0,0.07992964395675778,1,1,1
50.399999999999274,1.0004386527107672,1.0,0.07992985403039497,1,1,1
50.44999999999927,1.0004373422338095,1.0,0.0799300634772848,1,1,1
50.49999999999927,1.0004360356709054,1.0,0.07993027229929411,1,1,1
50.549999999999265,1.0004347330103711,1.0,0.07993048049828425,1,1,1
50.59999999999926,1.0004334342405565,1.0,0.07993068807611099,1,1,1
50.64999999999926,1.0004321393498474,1.0,0.07993089503462462,1,1,1
50.69999999999926,1.000430848326664,1.0,0.07993110137566993,1,1,1
50.749999999999254,1.0004295611594602,1.0,0.07993130710108624,1,1,1
50.79999999999925,1.0004282778367255,1.0,0.07993151221270738,1,1,1
50.84999999999925,1.000426998346983,1.0,0.07993171671236178,1,1,1
50.899999999999245,1.0004257226787903,1.0,0.07993192060187237,1,1,1
50.94999999999924,1.000424450820739,1.0,0.07993212388305677,1,1,1
50.99999999999924,1.0004231827614547,1.0,0.07993232655772711,1,1,1
51.04999999999924,1.000421918489597,1.0,0.07993252862769021,1,1,1
51.099999999999234,1.0004206579938595,1.0,0.07993273009474744,1,1,1
51.14999999999923,1.000419401262969,1.0,0.0799329309606949,1,1,1
51.19999999999923,1.0004181482856864,1.0,0.07993313122732333,1,1,1
51.249999999999226,1.0004168990508062,1.0,0.0799333308964181,1,1,1
51.29999999999922,1.0004156535471558,1.0,0.07993352996975939,1,1,1
51.34999999999922,1.0004144117635962,1.0,0.07993372844912199,1,1,1
51.39999999999922,1.0004131736890218,1.0,0.07993392633627545,1,1,1
51.449999999999214,1.0004119393123598,1.0,0.07993412363298412,1,1,1
51.49999999999921,1.0004107086225706,1.0,0.079934320341007,1,1,1
51.54999999999921,1.0004094816086477,1.0,0.07993451646209795,1,1,1
51.599999999999206,1.0004082582596168,1.0,0.07993471199800563,1,1,1
51.6499999999992,1.000407038564537,1.0,0.07993490695047345,1,1,1
51.6999999999992,1.0004058225124999,1.0,0.07993510132123961,1,1,1
51.7499999999992,1.0004046100926292,1.0,0.0799352951120373,1,1,1
51.799999999999194,1.0004034012940815,1.0,0.07993548832459443,1,1,1
51.84999999999919,1.0004021961060456,1.0,0.07993568096063379,1,1,1
51.89999999999919,1.0004009945177428,1.0,0.07993587302187305,1,1,1
51.949999999999186,1.0003997965184257,1.0,0.07993606451002488,1,1,1
51.99999999999918,1.00039860209738,1.0,0.07993625542679672,1,1,1
52.04999999999918,1.000397411243923,1.0,0.07993644577389102,1,1,1
52.09999999999918,1.0003962239474034,1.0,0.07993663555300515,1,1,1
52.149999999999174,1.000395040197202,1.0,0.07993682476583147,1,1,1
52.19999999999917,1.0003938599827316,1.0,0.07993701341405725,1,1,1
52.24999999999917,1.0003926832934362,1.0,0.07993720149936479,1,1,1
52.299999999999166,1.0003915101187912,1.0,0.0799373890234314,1,1,1
52.34999999999916,1.0003903404483037,1.0,0.07993757598792937,1,1,1
52.39999999999916,1.0003891742715119,1.0,0.07993776239452606,1,1,1
52.44999999999916,1.0003880115779853,1.0,0.07993794824488384,1,1,1
52.499999999999154,1.0003868523573245,1.0,0.07993813354066018,1,1,1
52.54999999999915,1.000385696599161,1.0,0.07993831828350756,1,1,1
52.59999999999915,1.0003845442931574,1.0,0.07993850247507366,1,1,1
52.649999999999146,1.000383395429007,1.0,0.07993868611700117,1,1,1
52.69999999999914,1.0003822499964339,1.0,0.07993886921092791,1,1,1
52.74999999999914,1.0003811079851928,1.0,0.07993905175848688,1,1,1
52.79999999999914,1.000379969385069,1.0,0.07993923376130617,1,1,1
52.849999999999135,1.0003788341858784,1.0,0.07993941522100909,1,1,1
52.89999999999913,1.0003777023774671,1.0,0.07993959613921406,1,1,1
52.94999999999913,1.0003765739497115,1.0,0.07993977651753478,1,1,1
52.999999999999126,1.0003754488925183,1.0,0.07993995635758006,1,1,1
53.04999999999912,1.000374327195824,1.0,0.07994013566095398,1,1,1
53.09999999999912,1.0003732088495958,1.0,0.07994031442925588,1,1,1
53.14999999999912,1.00037209384383,1.0,0.07994049266408026,1,1,1
53.199999999999115,1.0003709821685534,1.0,0.07994067036701698,1,1,1
53.24999999999911,1.0003698738138223,1.0,0.07994084753965108,1,1,1
53.29999999999911,1.0003687687697222,1.0,0.079941024183563,1,1,1
53.349999999999106,1.000367667026369,1.0,0.07994120030032838,1,1,1
53.3999999999991,1.0003665685739078,1.0,0.07994137589151823,1,1,1
53.4499999999991,1.000365473402513,1.0,0.07994155095869884,1,1,1
53.4999999999991,1.0003643815023877,1.0,0.07994172550343197,1,1,1
53.549999999999095,1.0003632928637656,1.0,0.07994189952727457,1,1,1
53.59999999999909,1.0003622074769083,1.0,0.07994207303177908,1,1,1
53.64999999999909,1.0003611253321072,1.0,0.07994224601849328,1,1,1
53.699999999999086,1.0003600464196825,1.0,0.07994241848896037,1,1,1
53.74999999999908,1.0003589707299825,1.0,0.07994259044471898,1,1,1
53.79999999999908,1.0003578982533856,1.0,0.0799427618873031,1,1,1
53.84999999999908,1.0003568289802982,1.0,0.07994293281824216,1,1,1
53.899999999999075,1.000355762901155,1.0,0.07994310323906118,1,1,1
53.94999999999907,1.00035470000642,1.0,0.0799432731512805,1,1,1
53.99999999999907,1.000353640286585,1.0,0.079943442556416,1,1,1
54.049999999999066,1.0003525837321705,1.0,0.07994361145597902,1,1,1
54.09999999999906,1.0003515303337254,1.0,0.07994377985147644,1,1,1
54.14999999999906,1.0003504800818261,1.0,0.0799439477444107,1,1,1
54.19999999999906,1.0003494329670783,1.0,0.07994411513627966,1,1,1
54.249999999999055,1.0003483889801146,1.0,0.07994428202857685,1,1,1
54.29999999999905,1.000347348111596,1.0,0.07994444842279125,1,1,1
54.34999999999905,1.0003463103522114,1.0,0.07994461432040752,1,1,1
54.39999999999905,1.0003452756926776,1.0,0.0799447797229058,1,1,1
54.449999999999044,1.0003442441237387,1.0,0.07994494463176192,1,1,1
54.49999999999904,1.0003432156361667,1.0,0.07994510904844726,1,1,1
54.54999999999904,1.000342190220761,1.0,0.07994527297442887,1,1,1
54.599999999999035,1.0003411678683487,1.0,0.0799454364111694,1,1,1
54.64999999999903,1.0003401485697838,1.0,0.0799455993601272,1,1,1
54.69999999999903,1.000339132315948,1.0,0.07994576182275623,1,1,1
54.74999999999903,1.0003381190977505,1.0,0.07994592380050615,1,1,1
54.799999999999024,1.0003371089061264,1.0,0.07994608529482232,1,1,1
54.84999999999902,1.0003361017320394,1.0,0.07994624630714574,1,1,1
54.89999999999902,1.0003350975664786,1.0,0.07994640683891327,1,1,1
54.949999999999015,1.0003340964004617,1.0,0.07994656689155732,1,1,1
54.99999999999901,1.0003330982250316,1.0,0.07994672646650618,1,1,1
55.04999999999901,1.0003321030312589,1.0,0.07994688556518383,1,1,1
55.09999999999901,1.0003311108102402,1.0,0.07994704418901,1,1,1
55.149999999999004,1.0003301215530995,1.0,0.07994720233940024,1,1,1
55.199999999999,1.0003291352509867,1.0,0.07994736001776587,1,1,1
55.249999999999,1.000328151895078,1.0,0.07994751722551402,1,1,1
55.299999999998995,1.000327171476576,1.0,0.07994767396404763,1,1,1
55.34999999999899,1.00032619398671,1.0,0.07994783023476547,1,1,1
55.39999999999899,1.0003252194167351,1.0,0.07994798603906213,1,1,1
55.44999999999899,1.0003242477579324,1.0,0.0799481413783281,1,1,1
55.499999999998984,1.0003232790016092,1.0,0.07994829625394972,1,1,1
55.54999999999898,1.0003223131390988,1.0,0.07994845066730914,1,1,1
55.59999999999898,1.00032135016176,1.0,0.07994860461978451,1,1,1
55.649999999998975,1.0003203900609778,1.0,0.07994875811274978,1,1,1
55.69999999999897,1.0003194328281628,1.0,0.07994891114757487,1,1,1
55.74999999999897,1.000318478454751,1.0,0.07994906372562564,1,1,1
55.79999999999897,1.0003175269322042,1.0,0.07994921584826384,1,1,1
55.849999999998964,1.0003165782520096,1.0,0.07994936751684718,1,1,1
55.89999999999896,1.0003156324056797,1.0,0.07994951873272937,1,1,1
55.94999999999896,1.0003146893847525,1.0,0.07994966949726007,1,1,1
55.999999999998956,1.0003137491807912,1.0,0.07994981981178488,1,1,1
56.04999999999895,1.000312811785384,1.0,0.0799499696776455,1,1,1
56.09999999999895,1.0003118771901445,1.0,0.07995011909617952,1,1,1
56.14999999999895,1.000310945386711,1.0,0.07995026806872066,1,1,1
56.199999999998944,1.000310016366747,1.0,0.07995041659659859,1,1,1
56.24999999999894,1.000309090121941,1.0,0.07995056468113906,1,1,1
56.29999999999894,1.0003081666440057,1.0,0.07995071232366388,1,1,1
56.349999999998936,1.0003072459246791,1.0,0.07995085952549094,1,1,1
56.39999999999893,1.0003063279557236,1.0,0.0799510062879342,1,1,1
56.44999999999893,1.0003054127289264,1.0,0.07995115261230365,1,1,1
56.49999999999893,1.000304500236099,1.0,0.07995129849990545,1,1,1
56.549999999998924,1.0003035904690774,1.0,0.07995144395204193,1,1,1
56.59999999999892,1.000302683419722,1.0,0.07995158897001138,1,1,1
56.64999999999892,1.0003017790799171,1.0,0.0799517335551084,1,1,1
56.699999999998916,1.000300877441572,1.0,0.07995187770862361,1,1,1
56.74999999999891,1.0002999784966196,1.0,0.07995202143184388,1,1,1
56.79999999999891,1.0002990822370166,1.0,0.07995216472605221,1,1,1
56.84999999999891,1.0002981886547446,1.0,0.07995230759252776,1,1,1
56.899999999998904,1.0002972977418083,1.0,0.07995245003254595,1,1,1
56.9499999999989,1.0002964094902367,1.0,0.07995259204737834,1,1,1
56.9999999999989,1.0002955238920823,1.0,0.07995273363829274,1,1,1
57.049999999998896,1.0002946409394216,1.0,0.07995287480655319,1,1,1
57.09999999999889,1.0002937606243545,1.0,0.07995301555341995,1,1,1
57.14999999999889,1.0002928829390048,1.0,0.07995315588014956,1,1,1
57.19999999999889,1.0002920078755193,1.0,0.07995329578799479,1,1,1
57.249999999998884,1.0002911354260686,1.0,0.07995343527820468,1,1,1
57.29999999999888,1.0002902655828467,1.0,0.0799535743520246,1,1,1
57.34999999999888,1.0002893983380707,1.0,0.07995371301069619,1,1,1
57.399999999998876,1.000288533683981,1.0,0.07995385125545734,1,1,1
57.44999999999887,1.0002876716128415,1.0,0.07995398908754234,1,1,1
57.49999999999887,1.0002868121169382,1.0,0.07995412650818179,1,1,1
57.54999999999887,1.0002859551885812,1.0,0.07995426351860256,1,1,1
