t,a,H,T,Tdot,rho_m,rho_T
46.94999999999947,3551347530.7046056,0.46547640754921193,0.010781759994914302,-0.0006449630409823004,1.5628543943888144e-29,0.6500048579547602
46.99999999999947,3634970290.006056,0.46547639717522066,0.010749559993555957,-0.0006430379712981676,1.457455969430618e-29,0.6500048289816713
47.049999999999464,3720562093.1646895,0.46547638686308174,0.010717456102132383,-0.0006411186407423632,1.3591655842994972e-29,0.650004800181328
47.09999999999946,3808169304.7221365,0.4654763766124266,0.0106854480341141,-0.0006392050322458953,1.267503874655541e-29,0.6500047715527008
47.14999999999946,3897839380.952726,0.4654763664228887,0.010653535503823815,-0.0006372971287902897,1.1820238043753165e-29,0.650004743094766
47.199999999999456,3989620895.570198,0.4654763562941039,0.010621718226433895,-0.0006353949134074427,1.102308485343855e-29,0.6500047148065066
47.24999999999945,4083563566.039721,0.46547634622571005,0.010589995917963859,-0.0006334983691794732,1.0279691442794665e-29,0.6500046866869112
47.29999999999945,4179718280.509471,0.4654763362173473,0.010558368295277867,-0.0006316074792385751,9.586432266755016e-30,0.6500046587349748
47.34999999999945,4278137125.37636,0.46547632626865787,0.010526835076082219,-0.0006297222267668714,8.939926286119217e-30,0.6500046309496981
47.399999999999444,4378873413.500848,0.46547631637928616,0.010495395978922864,-0.0006278425949962674,8.337020478131558e-30,0.6500046033300879
47.44999999999944,4481981713.086118,0.4654763065488786,0.010464050723182917,-0.0006259685672083046,7.774774459102945e-30,0.6500045758751568
47.49999999999944,4587517877.237263,0.46547629677708385,0.010432799029080175,-0.0006241001267340158,7.250446144080181e-30,0.6500045485839235
47.549999999999436,4695539074.216493,0.4654762870635525,0.01040164061766465,-0.0006222372569537796,6.761478373624311e-30,0.6500045214554122
47.59999999999943,4806103818.410751,0.46547627740793734,0.010370575210816106,-0.0006203799412971761,6.305486442476328e-30,0.6500044944886532
47.64999999999943,4919272002.028519,0.46547626780989326,0.010339602531241597,-0.000618528163242842,5.880246469287158e-30,0.6500044676826825
47.69999999999943,5035104927.542971,0.4654762582690771,0.010308722302473027,-0.0006166819063183278,5.4836845506906335e-30,0.6500044410365418
47.749999999999424,5153665340.899063,0.4654762487851478,0.010277934248864699,-0.0006148411540999535,5.113866646823578e-30,0.6500044145492784
47.79999999999942,5275017465.502538,0.4654762393577663,0.010247238095590883,-0.0006130058902126662,4.768989148964269e-30,0.6500043882199456
47.84999999999942,5399227037.0092535,0.4654762299865956,0.010216633568643392,-0.0006111760983298971,4.447370083287387e-30,0.650004362047602
47.899999999999416,5526361338.933695,0.4654762206713006,0.010186120394829157,-0.0006093517621734197,4.147440907835851e-30,0.6500043360313121
47.94999999999941,5656489239.095941,0.4654762114115485,0.010155698301767815,-0.0006075328655132077,3.867738862703105e-30,0.6500043101701457
47.99999999999941,5789681226.92684,0.465476202207008,0.0101253670178893,-0.000605719392167294,3.606899836117455e-30,0.6500042844631784
48.04999999999941,5926009451.651602,0.46547619305735033,0.010095126272431452,-0.0006039113260016294,3.363651711636109e-30,0.650004258909491
48.099999999999405,6065547761.372479,0.46547618396224805,0.010064975795437608,-0.0006021086509299423,3.1368081640029913e-30,0.6500042335081698
48.1499999999994,6208371743.071728,0.4654761749213763,0.010034915317754238,-0.0006003113509135986,2.9252628734125052e-30,0.6500042082583071
48.1999999999994,6354558763.556495,0.4654761659344117,0.010004944571028549,-0.0005985194099614617,2.7279841299620596e-30,0.650004183159
